	X	idx	beta	pval	cilb	ciub	i2	tau2	symbol.x	TE.fixed	lower.fixed	upper.fixed	pval.fixed	TE.random	lower.random	upper.random	pval.random	symbol.y
1	ENSG00000007908.14	35114	-1.78330545037942	4.1757536261148e-07	-2.47395473751727	-1.09265616324156	95.042505282351	2.49919897107628	SELE	0.987583588897304	0.968954885567989	1.00657043953864	0.198467765896601	0.988863053520121	0.96123608721323	1.01728404876275	0.438543558616448	SELE
2	ENSG00000036828.12	22134	-2.81564600727491	4.42107610455274e-06	-4.01780712094742	-1.6134848936024	97.0475468150905	7.52792928454179	CASR	0.980177012388414	0.9697534841494	0.990712579349357	0.000242054751048819	0.980156349268172	0.967154731038147	0.993332750365069	0.00326288833470147	CASR
3	ENSG00000073605.17	59126	0.723032803981961	0.000263528644177967	0.334647257932127	1.1114183500318	95.915484341573	0.815169040483936	GSDMB	1.00483499399173	0.97270873130056	1.03802231095464	0.771102085272258	1.00932768957277	0.935166639697964	1.08936989590149	0.811533238480004	GSDMB
4	ENSG00000090975.11	13071	-0.725265458090205	3.48735392966329e-07	-1.00426315946772	-0.446267756712687	97.8172357441958	0.419315531087499	PITPNM2	1.01730942333619	0.96675236633997	1.07051040043141	0.509347172645306	0.998968030196937	0.922257597387279	1.08205899109171	0.979793276943343	PITPNM2
5	ENSG00000103196.10	19349	-0.905999074655965	6.2945743288447e-06	-1.29918532475307	-0.512812824558859	95.5058445335836	0.758109725381272	CRISPLD2	1.04316793488284	1.00943731798099	1.07802566933455	0.0117332690664837	1.04967877225958	0.998503973142967	1.10347635519585	0.0572686226064537	CRISPLD2
6	ENSG00000103549.20	43163	0.126565104372847	0.013464954553803	0.0261846695700012	0.226945539175694	91.5094969776248	0.0494886780010019	RNF40	1.02886313315275	0.956284429106957	1.10695031158193	0.445847288856364	1.03807689342416	0.923504747705387	1.16686312586769	0.531127733865332	RNF40
7	ENSG00000105323.15	18285	0.195277230615588	7.12865820963689e-05	0.0989174310187401	0.291637030212436	96.1540512618567	0.0470316903654872	HNRNPUL1	1.01280642447425	0.914726007127691	1.1214033989012	0.806562155914053	1.02339560604554	0.888207470942263	1.17915982553292	0.749021654058202	HNRNPUL1
8	ENSG00000105855.8	27377	0.273093724580927	0.384605679816592	-0.342535792105597	0.88872324126745	98.604640686929	2.10287915091155	ITGB8	0.998574976950233	0.973317012689106	1.02448839544703	0.91312598771041	0.989836699357033	0.953441817625098	1.02762085035721	0.593025063380004	ITGB8
9	ENSG00000108947.4	12149	-0.593096877330691	0.0748137917236499	-1.24556979450343	0.0593760398420456	98.3737512552743	2.34478922106329	EFNB3	1.0123980146641	0.988399642649877	1.03697906784744	0.31408749348307	1.00610640667922	0.966252487324765	1.04760413539897	0.767830391779853	EFNB3
10	ENSG00000109667.10	47650	-0.410205697705376	0.172413301844999	-0.999428199180312	0.179016803769561	99.1065254316217	1.9749249518123	SLC2A9	0.941451992333723	0.908932649124793	0.975134796535894	0.000768543075364091	0.954387715060506	0.883927630753084	1.03046434908069	0.232846061992352	SLC2A9
11	ENSG00000110060.7	39521	0.0431421994418847	0.643133385466259	-0.139359619819958	0.225644018703727	98.1669515058673	0.1866746985299	PUS3	0.977351118691228	0.898706885894529	1.06287736769283	0.592478558430557	0.977351118691228	0.898706885894529	1.06287736769283	0.592478558430557	PUS3
12	ENSG00000111249.12	38880	-2.00603111267691	3.49605648362369e-06	-2.8535201601758	-1.15854206517801	97.7274733166656	3.95292242410566	CUX2	0.984439786223647	0.969302609507211	0.999813353636545	0.0473033766176205	0.983261040521821	0.961890363341482	1.00510651801262	0.13215650731973	CUX2
13	ENSG00000111321.9	43845	0.380994513335928	1.81907607637686e-05	0.206768404600785	0.555220622071071	97.2857013924115	0.158547611217918	LTBR	1.09659518512525	1.02751996463308	1.17031400014626	0.00547302344615533	1.0981047196302	0.978686530008194	1.2320941775545	0.111115027335553	LTBR
14	ENSG00000112182.13	27766	-0.980398582502706	2.56044506295643e-06	-1.38895506689571	-0.571842098109707	96.9956779262565	0.9029879073026	BACH2	1.02206234796527	0.992815711836784	1.05217053948076	0.140694239449459	1.0118912709982	0.964399436364724	1.06172184025947	0.629823178755987	BACH2
15	ENSG00000116991.9	45358	0.252455639365539	0.155043884986388	-0.0955226288857386	0.600433907616818	98.2640389998344	0.676987480930231	SIPA1L2	0.983749269965577	0.944831441863932	1.02427013251024	0.426286518255091	0.98452560779576	0.91702530368173	1.05699446734353	0.666932633621033	SIPA1L2
16	ENSG00000118960.11	51867	0.0504105067121539	0.570526930191036	-0.123760164552902	0.22458117797721	96.9260169166002	0.159438409891472	HS1BP3	0.943188341377623	0.871989785033667	1.02020030805329	0.144136012815043	0.96846015309231	0.85552264165491	1.09630654112589	0.612452191757691	HS1BP3
17	ENSG00000120262.9	19373	-0.879769739901787	0.00563613565267871	-1.50266447602207	-0.256875003781502	98.4356712613314	2.1929768113827	CCDC170	0.95864448560659	0.933751492004514	0.984201104526301	0.00165349640895258	0.961285863246084	0.924490855268812	0.999545323364046	0.0473895072527284	CCDC170
18	ENSG00000120693.12	58193	-0.977496986326731	0.000196185073467416	-1.49197636370598	-0.463017608947482	98.7499315218851	1.5217721942076	SMAD9	0.9535491846621	0.922618338346701	0.985516989830388	0.00469733391095481	0.948419988240381	0.901432707242968	0.997856486531319	0.0410787666693866	SMAD9
19	ENSG00000123684.11	48760	0.160537483505678	0.248996426038665	-0.112406918253822	0.433481885265178	98.6115708644015	0.427920661346076	LPGAT1	1.11045536967223	1.03892264945155	1.18691331706443	0.00204291052516228	1.12893204940633	1.02370015151177	1.24498132611845	0.0151340907123821	LPGAT1
20	ENSG00000124557.11	24956	-0.204283126253082	0.658043582615862	-1.10887686251433	0.700310610008163	95.1838227108555	4.14233122393193	BTN1A1	0.987938764882422	0.9759088510082	1.00011697009315	0.0522276533735391	0.988421203656921	0.972074712777252	1.00504257851471	0.171062417800522	BTN1A1
21	ENSG00000125245.11	17606	0.0163863725439361	0.945196972516867	-0.450836954997942	0.483609700085814	95.518809125929	1.12348940890563	GPR18	0.936630208899362	0.917007747546184	0.956672558732858	1.35869994750187e-09	0.942271412733729	0.912535174181605	0.972976648326456	0.000278631017530513	GPR18
22	ENSG00000125864.10	21048	-0.07845301825856	0.731690337514028	-0.526907414763218	0.370001378246098	98.5381969185461	1.10964811483151	BFSP1	1.07914736770392	1.03696266521735	1.12304818706101	0.000181119360800017	1.08197905297678	1.01940681123366	1.14839204347066	0.00953206188302585	BFSP1
23	ENSG00000130749.8	2542	0.128304363511778	0.00174861625133451	0.0479595073276089	0.208649219695946	89.2044808223662	0.0283887866822903	ZC3H4	0.840874496069003	0.76213781576323	0.927745485809829	0.000550114661069709	0.824369752794368	0.712865982427948	0.953314516436384	0.00919363796443539	ZC3H4
24	ENSG00000135838.12	24769	0.115302189369399	0.536502959528475	-0.250309449095937	0.480913827834736	97.2842041333534	0.736879037949878	NPL	0.993425976789401	0.954627117038932	1.03380173655776	0.745564908746417	0.997175741964883	0.943773889851228	1.05359924771808	0.919778426808643	NPL
25	ENSG00000136383.6	25255	-0.059335723572665	0.810346510094058	-0.543944229589364	0.425272782444034	97.8919838026183	1.26813086802853	ALPK3	1.0190660193724	0.991372945688553	1.04753267310339	0.179084999633821	1.018580811878	0.976288861660752	1.06270481111622	0.394833484898106	ALPK3
26	ENSG00000138092.9	32041	0.968364549768427	1.851359711302e-09	0.652582080162023	1.28414701937483	99.1669377821213	0.571343320042712	CENPO	1.20022391858006	1.1250323838217	1.28044087925559	3.2196377975101e-08	1.18617919389707	1.00657305192142	1.39783305081384	0.0415326487456868	CENPO
27	ENSG00000140577.14	30231	-0.199894374129102	0.019605203253718	-0.367767623793534	-0.0320211244646706	97.1981494861935	0.147091611869309	CRTC3	0.958197141879421	0.878909702441213	1.04463719100575	0.332545171204794	0.958197141879421	0.878909702441213	1.04463719100575	0.332545171204794	CRTC3
28	ENSG00000142606.14	60315	-0.429543262857491	0.111161068208842	-0.958037544992603	0.0989510192776212	97.3739075711775	1.51587568435706	MMEL1	1.00027115299935	0.979835665826504	1.02113284341275	0.979462199365637	1.00682766627983	0.975667112008581	1.03898341668975	0.671411115280411	MMEL1
29	ENSG00000142892.13	6839	-0.19558613757504	0.00641290283826463	-0.336216267499867	-0.054956007650213	96.3328624036313	0.105673948040104	PIGK	1.03636341544177	0.956904517743112	1.12242037627674	0.38016086814254	1.02955726397889	0.938323724346888	1.12966147216355	0.538368156543408	PIGK
30	ENSG00000143297.17	22899	-0.346004162604375	0.346287599930044	-1.0660564327369	0.374048107528147	94.0175150143818	2.57098268414935	FCRL5	0.977311483018821	0.964208303318516	0.990592729344011	0.000861014105947801	0.981039118240644	0.955942214598098	1.00679490540442	0.14767369488244	FCRL5
31	ENSG00000143870.11	48322	0.22633707313038	0.0960341340061563	-0.0401942088052815	0.492868355066041	98.4997943450118	0.406950850075861	PDIA6	1.18494044072145	1.11166584836006	1.26304487101809	1.88489773561502e-07	1.20522235545442	1.09528434336335	1.32619527969023	0.000130809062930945	PDIA6
32	ENSG00000144320.12	2774	0.159310286199111	0.168951621138022	-0.0676793210525173	0.38629989345074	98.7508073897937	0.301781400509854	KIAA1715	1.10668422624839	1.02459591561294	1.19534926692961	0.00994048414112652	1.13247052830759	1.01849857034097	1.25919616858758	0.0215247360610876	KIAA1715
33	ENSG00000146112.10	26253	0.222003083008495	0.187204849209354	-0.107908448990111	0.551914615007101	97.5164908952235	0.590614382534631	PPP1R18	1.12635479694664	1.06698317913384	1.18903011164114	1.65767473654417e-05	1.14648044992539	1.03906518467292	1.26499996482405	0.00646030505038491	PPP1R18
